gene,DK20193B_01,DK20193B_02,DK20193B_03,DK20193B_04,DK20193B_05,DK20193B_06,DK20193B_07,DK20193B_08,DK20193B_09,DK20193B_10,DK20193B_11
PARP4,16.9239562955546,21.6695720682024,12.766677150216,17.3793828514756,17.072366448023,7.96284910443853,19.2002619724251,14.8961880091736,15.5581397086676,14.4849067775887,12.1401810422931
PARP6,11.627696857401,16.2910375041358,5.18507317426735,14.9777563067916,11.1711074908828,9.98659833155047,16.5308836327685,9.74715004867693,11.5560055042658,9.47803288433968,6.80896152748001
PARP8,15.1435480310362,23.5743741807748,29.2624662500468,22.6028399249625,23.5553624672119,17.6109238276454,24.1128214264063,16.7398454434785,29.4860658791997,18.0749862263677,24.069683504711
PARP9,41.1819641836238,61.6099188814507,47.2069971504575,93.0069228218574,60.2414046213367,43.423626218068,34.453800072581,65.5325425866812,50.6397956172332,41.3205126097081,33.1893122918672
PARPBP,1.4073552086692,2.30041164314702,1.46433923531583,4.93492275355504,3.94360177065914,0.735745824654359,2.24090845557554,0.635246620550201,2.79735612947063,1.00377479929057,0.0
PARS2,0.0,1.06664798038627,3.05541193756073,3.92264605892689,2.1942689483349,2.55861315174751,1.55858658090008,3.53459100353079,0.97280228349885,2.09442281570331,0.0
PART1,0.0,0.0,0.0,0.397192051290084,0.0,0.0,0.0,0.0,0.0,0.0,0.650035641326556
PARTICL,6.57889005291982,1.79226907126877,0.0,0.0,3.68698993713173,1.71967633241395,1.30943224719282,0.0,3.26916373018063,0.0,0.0
PARVA,0.270720524954972,0.0,0.0,0.0,0.0,0.141528943550934,0.0,0.488787187575313,0.538102758416193,0.0,0.0
PARVB,26.1019826208181,16.2534672562106,20.6924616158095,14.9432147364548,13.931680975857,14.9453509889941,24.7391403807051,29.1740137699623,19.7646088211027,15.9572948534372,15.2848322101706
PARVG,37.2480123562718,57.5522727241507,32.3932334721188,40.1023096735995,40.5033529156462,25.285505130495,37.6216310964467,42.1576331404223,41.9909723590922,24.1874841810961,32.8152722375555
PASD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PASK,6.02840860947268,5.47434304409906,3.6589582118835,10.0660717322,3.37848507898069,3.15156858510797,4.79946773331161,4.5351334343001,4.49343003567525,4.6579771203474,7.82510639901489
PATE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATL1,16.9649343979651,25.8815804867965,21.1822166092587,29.4606865510396,23.452112747809,19.2162379517927,21.1601714715856,25.5252243777981,27.5385487101657,15.32664470171,20.8621305493297
PATL2,3.48713097243231,2.8499687359481,7.25665087273349,10.4808885740197,13.6799850597572,9.11511904452339,10.4109394793606,10.2310511149233,6.06485395259341,3.10892922624617,8.57639409418759
PATZ1,14.7041299189079,22.031933021945,19.1243779722452,21.4834845475461,12.3608949099013,13.7727488007865,14.1454406976391,16.0396438810539,18.2668382615025,15.2942680429681,19.5888035885539
PAUPAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAWR,1.53500227984656,1.39392161310201,0.532384918612471,2.81941528268691,2.00726695010896,1.47120956908238,2.44415877885482,0.923817957544579,1.01702541282868,1.6422257108998,0.629208012332362
PAX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX5,7.8645391248845,11.9980836693758,13.9110583692152,27.5771836665998,13.5163420526123,16.5829378962491,6.26128788084117,12.7795163110035,15.8926345441827,26.5505138262457,10.9606778603543
PAX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333348592334949,0.0,0.0
PAX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX8,2.30382832925922,1.88287700212206,0.0,0.0,0.0,0.301102391125502,0.0,0.519946617412113,0.0,0.410792670634451,0.0
PAX8-AS1,0.865002210661682,10.3686084789697,0.900026281854308,8.66614212648108,0.969541798282792,1.80884473483542,0.0,3.12353116089795,3.43867592359742,8.63729626367326,3.54570366949514
PAX9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAXBP1,27.4765408092534,33.1266954249026,38.929797623135,35.1418028658306,26.8656513316408,17.726225624232,37.6998490793788,31.1375790945584,34.2791661219692,24.6007740890962,23.9634540867006
PAXBP1-AS1,3.29129927957516,4.30387048681226,2.05473869307212,3.29743288352577,5.90250925673852,1.37651656822312,1.57220444561483,1.78273692244035,2.6168052406181,3.7559510246284,1.07930100424316
PAXIP1,9.43765881783354,13.0267832820128,11.1290965347825,8.19454710774475,7.75737915113119,3.28925160564093,10.0182855119278,7.38388629765073,8.12887425365498,8.07752075151094,6.70550640082325
PAXIP1-AS1,17.4828716289613,22.4132283681343,18.1907557627093,6.18192437027711,14.9849921266957,5.37635489217927,13.9188438781306,12.9975206827326,13.2868257285633,10.2689123346181,15.1757990609832
PAXIP1-AS2,16.3512669926712,20.7878116317521,17.0133322824268,19.1120287270119,25.9638089505134,11.3976214330353,23.8661980176801,15.9912403365691,6.77102172820376,16.5215827013919,16.7562425454554
PBDC1,63.9864648982613,71.663483260625,55.4810721691011,85.4742785077586,55.781856887503,50.1768573704348,59.4326782515829,78.62313024863,86.5557124604144,57.0467218980375,67.0283707384015
PBK,3.34919593994246,0.0,0.0,1.11847914634316,0.0,0.583637761000913,0.888811563582124,0.0,0.0,0.0,0.0
PBLD,0.893460584845653,1.947224239634,0.929636939941327,3.58050248530969,2.00287900180836,2.80253296713216,1.42264253329288,1.61314730956856,2.6638556791449,0.637247237728652,0.0
PBOV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBRM1,44.9081103892264,51.7243139297403,42.2903915570097,48.9784155231569,41.096678634769,28.8266055770596,34.6217901941233,45.4160746559916,52.2580815333123,32.0300299560407,30.0588679100684
PBX1,2.30976854782505,4.31481562226898,2.4032914279523,1.98349113378063,1.84922496140402,1.03501288161676,2.88970495919071,2.08514901599926,3.60725752086901,3.76550275088488,1.89358008910591
PBX2,25.4412414900494,37.2287699397689,17.3954659518059,28.4016422632572,30.9601582644924,15.5803853210615,24.305801189723,20.9985288127593,18.7826836162884,23.8484770785697,18.4734140763612
PBX3,24.1271277767204,29.7970904823885,25.9408401484867,32.2294541893924,21.634403763335,15.9768827302096,29.4532074334143,21.7808216281623,20.7812542903356,22.3708012732387,12.5271761876791
PBX4,3.04498822527579,11.6135297056138,14.2572611793088,1.52533140426981,8.53247345294502,8.75532735081683,12.1212111539361,13.7443515880451,15.1310707198713,11.944854676434,12.4816165679751
PBXIP1,59.9763073610728,82.4739653339575,120.352031697669,97.2854597628813,93.6344402560484,53.0045147765134,94.36238743757,72.8362394672856,80.894562005754,62.6380331302328,65.5592045035359
PC,0.0,0.0,0.0,0.0,0.0,0.535395832498973,0.815344788868143,0.0,1.01780585329018,0.0,0.0
PCA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCAT1,2.34488551082985,0.0,6.09957570533792,2.34925539573281,2.62827595920033,0.0,2.80029185393645,1.05842546867777,2.33042796026933,0.0,0.961184729682418
PCAT14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCAT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCAT19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667560036936512,0.0,0.0
PCAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCAT29,6.7305647515462,0.0,3.50154317147929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCAT5,0.0,0.716907628507507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75966431100277,0.0,2.18031973746426,5.01225126054286
PCAT7,0.0,0.0,0.0,0.0,1.35145217107049,0.0,0.0,0.0,1.19829956036565,0.0,0.0
PCBD1,18.4990571785072,17.6387668994173,26.4661193773,13.900148757326,7.77553323375308,10.8799324397279,12.8868876604917,25.0501013893796,32.1737499782134,18.1419872016334,17.0615047858875
PCBD2,6.87491243965759,10.7023636720002,9.19707260263231,2.95188188496622,11.0082542277693,7.70166229613484,14.8563843689076,13.2993074028981,10.7368245301559,4.20293762680243,7.24647596036433
PCBP1,304.109286626688,302.321298052509,333.076545197939,355.455355524768,296.012019053101,249.632969830372,341.933067222413,319.087170991217,288.978390723792,225.463240561496,281.023846517725
PCBP1-AS1,0.0,0.0,1.01847064585358,0.0,0.0,0.0,1.55858658090008,0.0,0.97280228349885,0.0,0.802464367781801
PCBP2,184.866603016531,196.635260136993,205.379696483688,203.658439377284,201.42987597247,129.374325405447,198.78098238842,178.856881280368,175.675023532886,143.935481728735,178.123807805291
PCBP2-OT1,7.91696938571706,12.9407902433982,12.3562930220676,11.8975849533045,26.6213171731885,4.13888202038612,47.2727235003509,7.14706282578343,15.7363135486661,14.1166464357856,6.49044061534702
PCBP3,0.765739661897226,0.0,0.0,0.0,0.0,0.0,0.609637308529116,0.0,0.761018442107624,0.54615222276154,0.627763928369632
PCBP4,15.47898692763,12.8987473901058,17.0531295509237,27.3667646099401,21.4319765936196,7.61618835720177,16.6729267810204,18.0836014578302,15.3835501845147,6.49420771704755,14.9292786084006
PCCA,2.56016000963172,4.8822018548675,5.99359787587274,3.20616384509438,5.73913478841004,4.01524865776019,7.13387587673149,4.04458337496376,6.36093792389217,6.84748265040845,2.62356807553764
PCCA-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCCB,2.48987843154214,4.06986473539709,2.59069398827998,2.49451852254785,1.39539597833877,1.95251097443589,7.92918460986694,10.1148463765752,4.94905383460181,0.887934050864976,3.06185498112054
PCDH1,0.625051778077487,0.68112460355992,1.95108065917834,0.939324919369685,2.80236890712006,0.980305255731761,1.2440745289802,0.846400455080738,1.55299494742958,0.66871307885295,1.537278186694
PCDH10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH11X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH11Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH12,0.0,0.0,0.0,0.0,0.0,0.186066777813763,0.283357785890552,0.642603941970775,0.0,0.50770017659942,0.0
PCDH15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329608953199127,0.0,0.0
PCDH17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211263376533971
PCDH18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH7,0.0,0.0,0.0,0.0,0.278366956121175,0.0,0.0,0.0,0.0,0.0,0.203602720281516
PCDH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH9,1.12518354044638,2.04353788437582,3.90247464430164,3.38184123451886,2.52233453222759,1.17646076378408,1.49300930706103,0.677174733774246,2.60924100513855,5.61764089736256,2.76732292175147
PCDH9-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH9-AS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH9-AS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA12,0.0,0.470951532420734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA9,0.0,0.0,0.0,0.0,0.437460370214495,0.0,0.0,0.0,0.0,0.0,0.0
PCDHAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHAC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711559242313995,0.0,0.0
PCDHB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56181924340592
PCDHB13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB14,0.0,0.0,1.22637949079315,0.0,0.0,0.0,0.469188440831139,0.0,0.0,0.0,0.0
PCDHB15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB17P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB18P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB19P,0.0,0.549443454490857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359620958424589,0.0
PCDHB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB5,0.0,0.0,0.0,0.0,0.0,0.0,1.27268568857892,0.0,0.0,0.0,0.0
PCDHB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA10,0.0,0.551228520944693,0.0,0.0,0.566983507767714,0.264450984625062,0.805455400049296,0.0,2.01092159274702,0.0,0.414702183566683
PCDHGA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441638779557209,0.0,0.0,0.401064093323707
PCDHGA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA5,0.0,0.553025224076847,0.0,0.0,0.0,0.265312950024752,0.0,0.0,0.0,0.361965293225271,0.0
PCDHGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442380095175434,0.0,0.0,0.0
PCDHGA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383133478758153,0.0,0.0,0.347933850904484
PCDHGA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457846587102305,0.0,0.0,0.0
PCDHGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGB6,0.0,0.0,0.528391163515249,0.0,0.569202621301051,0.265486017832987,0.0,0.458443908155276,0.50469803183915,0.0,0.832650568178896
PCDHGB7,0.0,0.0,0.509983412593207,0.0,0.549373107106723,0.0,0.390219053727975,0.442472934649762,0.0,0.349583269553557,0.803643224145802
PCDHGB8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCED1A,61.0966517007337,66.5775766553244,43.1799381027832,70.4498325879284,52.9754575863303,27.1192787860937,56.901488175151,60.358462462564,64.1569348035451,37.820906640397,32.1318456919699
PCED1B,25.6969899041279,32.4571458217765,34.0295008293002,22.2342131077008,32.7302182466059,20.7616837531747,26.9679519576895,20.5618799226403,20.895180030862,22.0768959263323,25.8546434114725
PCED1B-AS1,63.4749823651018,41.7049981332006,102.952646629378,75.7508106739173,86.8402545943938,38.0638190603857,54.2508979792198,59.8302281718762,52.8789193287012,39.9463855976667,54.3334447196018
