gene,H10,H1,H2,H3,H4,H5,H6,H7,H8,H9
RNU7-103P,3.801499173,3.504476965,0.0,6.910413862,10.26615335,0.0,0.0,0.0,10.90231261,3.529444102
AL354798.1,11.09252038,3.83468604,9.919723934,5.671160312,8.113069518,3.733891668,14.91287348,22.47044834,4.639281961,4.505673322
MIR4518,10.99228676,12.66678421,10.48542707,9.990959801,7.421315676,9.867071154,5.140215165,5.398158089,18.38944295,15.30843225
RF00019,37.64591414,36.74597206,42.24710905,32.20387043,47.84226805,33.79232378,16.56846053,32.62479039,35.98821638,28.78381598
AC004263.1,2.018495136,2.791176343,2.567228456,4.280787348,2.119854674,1.509894738,1.258518757,2.643345849,2.572817135,2.186381302
AC091564.1,3.809435497,6.145638101,3.63378057,4.328025383,2.143247046,5.984100564,3.56273786,5.144591164,5.462536589,5.74732025
MIR604,2.426488834,2.23690019,0.0,0.0,6.552863842,2.178103473,2.269350312,2.383229369,2.319640981,4.505673322
UGT2B11,6.628254968,5.391503022,8.36817737,9.568265348,8.862234945,2.187411607,7.839926464,3.446516319,3.634104203,5.339415437
MIR5094,0.0,4.947496891,12.79838892,12.19484799,7.246696484,9.634904774,7.528903389,10.54228521,12.82625013,12.45686154
RPL7P18,3.107492512,2.005286546,6.224829487,3.106861818,4.755438882,6.973492045,6.103130131,3.357301318,6.832511989,2.308083337
AL031719.2,0.0,3.975667145,3.656682548,1.306590856,0.0,2.150648387,0.896298023,3.294464128,1.374241085,2.22443956
C4orf19,3.724958921,3.010557392,1.800936606,3.060988691,4.088087912,2.198568875,3.579176667,3.00702766,1.658517354,3.79000709
AC120053.1,3.718857886,3.999674797,4.434224421,2.535070303,2.510744026,4.72908879,3.18819052,4.261317731,4.740135917,2.877264214
RNA5SP207,83.13558939,66.81432717,42.70116676,63.93747405,36.4592362,44.00990382,51.8345062,39.77988461,71.32354043,53.43644342
BCRP5,0.0,7.479911308,2.579912391,0.0,0.811553625,2.427767507,2.529473471,0.885468619,2.585528682,2.51106695
AC131182.1,0.347168874,0.640087117,2.318125238,0.946632036,0.937548251,0.311631243,1.298745384,2.386856811,1.991289974,0.644647325
RF00019,6.055485408,1.860784229,3.850842683,7.338492597,10.90210975,7.247494741,9.438890679,15.86007509,7.718451405,5.622123349
AC008735.4,18.38224929,10.02925973,18.96603358,12.95702599,13.1703941,14.48008921,16.1392611,13.26455294,13.26926206,16.37011903
AP002340.1,4.001578077,1.475569248,2.290238017,8.00153184,2.161295443,7.183920226,2.993949886,8.646523396,6.885671121,5.944326909
SKAP1-AS1,1.328034646,4.591017858,4.433794123,1.508823987,1.793214559,3.278251806,3.10507903,6.52179216,4.126057174,4.623725898
LINC00685,2.131681779,6.877945444,10.67529169,9.203121265,3.358087545,5.740422237,7.476130702,17.27284463,5.094538602,4.947818835
AC092641.1,9.159052411,7.353954252,5.636596156,5.102248577,5.851175486,4.773770824,4.14479785,6.964463027,6.496196632,7.406346432
MIR4744,5.563169521,2.564251437,5.306649064,0.0,5.007879684,2.496850322,2.601450358,10.92797857,7.977301909,2.582520075
AC011676.3,0.775816158,2.145598142,1.480085793,1.410288543,2.793511116,0.69640043,2.176723769,2.285954701,2.224961757,2.160884144
SAPCD1,1.34170559,1.700702056,2.239718061,1.371920399,0.603891374,0.752726935,0.470556462,2.30612489,0.96196876,1.245686154
AC096642.1,1.919655282,0.884833511,1.831139042,1.427552978,0.706927163,1.644826417,0.734456911,1.28552158,2.585858385,0.648099912
EIF4EP1,30.9093858,36.02733328,22.02837968,25.83332285,28.78360753,27.4264618,30.23679528,30.00938664,26.83123664,33.64516808
RNU6-828P,6.395045337,5.89538181,6.100166681,9.687496069,3.837814337,11.48084447,3.987269708,8.37471255,4.075630882,0.0
RPS3P6,0.377008182,0.695102869,1.078872454,0.6853303,2.715015762,0.338416077,2.820746173,0.370286877,1.081221085,1.400110057
NCBP2-AS1,3.652686038,0.374143448,3.871398783,3.31994972,1.826717678,7.650491558,2.277426292,5.580658096,5.819739827,5.652134683
AC011466.1,2.01492889,4.086492574,3.844039074,1.831381766,2.176569615,2.170406994,2.638219974,2.374808064,3.467166554,1.496584072
AL359762.3,4.670494144,3.287893504,2.997091076,5.55714592,2.981235895,3.353922548,3.415008921,3.753186981,3.328330729,2.995954041
RF00019,2.018495136,1.860784229,5.776264025,1.834623149,0.0,5.435621056,3.775556272,1.982509387,1.929612851,1.874041116
RNU7-63P,0.0,0.0,0.0,3.343748643,6.623324743,9.906857731,3.440627893,3.613283237,7.03375007,3.415591067
AC079584.2,27.90226577,25.31389186,19.85614125,17.71212873,13.95399485,19.87783752,15.32582599,19.57487424,22.86310217,20.55986856
RNA5SP201,7.357740334,13.56571728,15.79156052,3.343748643,8.279155929,8.255714776,10.32188368,25.29298266,5.275312553,6.831182133
AC010086.1,3.902679759,2.998126681,0.0,1.970650341,2.732436253,0.0,2.027746477,0.0,2.072683006,2.415589119
RAB4B,4.753081558,3.312999824,4.146873156,4.372790474,3.861221591,4.474660349,4.499484406,4.725274597,5.374964793,4.628190996
RN7SKP16,131.2089347,70.32395247,33.47270948,77.65548688,100.2580862,52.04137528,49.94088647,62.93638495,56.15237932,67.99196665
A2MP1,6.171211884,4.424806646,7.568555525,6.143249601,3.747575842,9.891966599,6.458657728,6.157400853,4.448012445,9.367388685
AC021087.2,8.721643987,5.767967074,10.12806837,6.548521864,5.290951852,7.488475448,5.496996517,9.497258185,6.162570718,7.041284992
RF00019,12.21910448,13.14178862,9.713063018,1.851003713,16.49917503,9.140255645,17.14169968,20.00210363,11.68104922,9.453868131
AL031727.2,1.101883818,1.015790425,3.153226255,0.0,0.0,2.967271398,2.061052458,3.246718271,3.160090611,1.023027276
AC233280.2,1.279009067,0.982563635,1.220033336,2.906248821,0.0,2.870211118,0.598090456,1.67494251,1.834033897,1.583302027
AC019080.5,1.80784637,1.666594065,1.149657129,1.095442092,0.271232585,0.540929264,0.0,0.887808035,1.728239779,1.958212051
PSMD6-AS2,33.89773285,24.65690633,29.85422236,29.2060651,34.77784849,28.67717993,33.35279677,34.11433701,36.13388625,38.6284436
MIR6832,3.167915977,2.92039747,6.043683656,5.758678219,2.851709264,2.84363509,0.0,0.0,3.028420169,0.0
AC109992.2,8.050233542,5.772079706,5.688172853,7.858902039,1.610376996,9.099632286,5.2981172,4.978301349,5.415527832,6.643659487
AC024270.2,2.285470445,0.0,0.436017258,2.077278716,2.057345361,0.820608122,0.854985689,0.897890023,0.436966437,2.121910282
RNA5SP466,0.0,3.893863294,2.014561219,1.919559406,0.0,5.687270179,3.950350544,12.44575337,2.018946779,1.960802279
AC023161.2,3.216653146,2.695751511,1.95257472,1.328925743,3.422051117,1.83742575,1.367429034,4.020935705,2.795464772,2.714957002
AL049870.3,4.435082368,0.584079494,1.813105097,2.879339109,0.570341853,1.706181054,2.962762908,5.600589018,2.422736135,0.588240684
LSM3P2,6.683954589,8.472361892,2.39090782,3.796930694,6.016793173,5.249787858,5.469716137,6.564792988,5.590929543,3.102808002
AC104463.2,7.990412274,4.017871679,2.078719219,7.262536862,9.808426769,4.564306004,7.472956124,3.567254151,2.777659263,3.372080353
AC009152.3,6.736833977,5.855581764,3.488506009,4.548626846,5.717857563,5.010557018,3.960351431,4.915284876,3.31209497,6.254711067
OR52K1,1.003328227,0.809318361,1.116574986,0.797940017,1.542933605,1.913824789,1.681215902,0.780140699,1.63854405,1.047965441
MIR6740,2.018495136,1.860784229,0.0,1.834623149,3.634036585,3.623747371,1.887778136,0.0,3.859225702,5.622123349
MIR1285-1,10.86142621,22.52878049,20.72120111,12.34002475,0.0,12.18700753,12.69755532,16.00168291,25.95788716,15.12618901
LINC01238,5.914035153,8.546306823,8.23330135,8.716709847,4.388474804,7.891236829,4.036167549,11.93117773,4.049212111,4.600396658
MCCC1-AS1,7.155763149,6.321801583,6.54139878,5.690929063,4.831130989,4.817452387,6.971206842,4.685460093,3.420333368,5.536382906
AL033397.2,3.752851103,0.0,2.386536873,1.136996796,2.252172582,3.742993171,0.389979761,3.276395769,2.391732199,2.709993643
AC018904.1,31.5622625,43.83829118,39.3396973,21.419733,31.4424623,38.15297854,30.69903411,48.77265713,47.06902492,33.21063639
MIR643,4.702885575,4.33543542,6.729049844,4.274482801,2.11673265,2.110739448,0.0,11.54760622,0.0,8.732645202
RNU6-141P,4.344570483,2.002558265,0.0,5.923211882,1.955457781,1.949921204,4.063217702,0.0,2.076630973,4.033650403
ORM2,31.64598788,28.07251181,23.92159604,21.9794577,10.21240386,17.95509905,15.07751595,35.77339582,21.69046488,27.16378445
MIR3679,16.77131988,9.276556671,15.99798615,15.24355999,9.058370605,9.032723226,12.54817232,6.588928256,6.413125064,18.68529231
SNORD62A,5.30441745,4.889967858,2.529914088,4.821218974,2.387477524,4.761435499,7.441358001,2.604925125,0.0,4.924805724
NPIPB13,1.183857874,2.4656643,0.752846407,1.514392888,0.71046044,2.715720708,0.615106486,2.842282777,1.467054753,1.465513122
RNU6-748P,4.263363558,7.860509079,0.0,0.0,1.918907169,0.0,5.980904561,2.093678137,2.037815441,1.979127534
RNU6-299P,4.561799007,4.205372357,0.0,2.073124159,0.0,2.047417264,0.0,6.720706821,2.180462522,2.1176664609999998
TAS2R20,2.312280453,1.674840548,2.993395815,1.200940859,1.338093847,2.223842069,1.85360402,3.24436728,2.526241879,2.146801626
LINC00342,22.12942987,27.54856223,32.16218514,25.57750585,9.019156879,29.95266663,20.04448305,30.97651985,27.31824703,31.14215384
RF00019,26.83411181,20.61457038,17.06451856,24.38969598,30.19456868,18.06544645,37.64451695,28.55202244,34.20333368,22.83757949
AC022973.2,22.43507709,9.192070727,31.30826287,29.07660478,30.66756193,12.67981548,12.43389024,24.07539177,13.50377518,34.71584363
AC087392.3,0.779794702,1.916978852,1.487675977,1.653774258,0.467972802,1.633267333,1.94478796,1.787082536,1.366671666,2.77528938
TEX52,3.127197263,3.423396521,3.915188384,1.776456006,0.879704657,5.087840674,1.827925701,3.071445562,3.550024671,3.084861169
RNU6-1238P,4.472351968,8.245828152,4.266129639,6.097423996,10.06485623,4.014543656,8.36544821,6.588928256,6.413125064,0.0
TAF9P3,0.0,3.311316817,3.42634034,1.632381227,3.233434127,11.28497705,6.718706436,5.291895135,6.867598494,5.00236172
RN7SKP283,1.689555188,0.778772659,1.611648975,1.535647525,0.760455804,0.758302691,0.0,0.829716892,0.807578712,1.568641823
PFN1P6,2.858270055,4.742901155,6.543537191,2.078319959,2.572970765,5.13137159,4.811705173,7.299013256,2.18592734,7.430408636
AC005261.1,10.60634339,14.91336839,10.7304482,9.055920468,6.461552603,15.67538817,11.12184178,15.78371729,10.95864208,13.22919865
AC020911.1,13.02243661,8.003303795,9.034156883,6.456095996,11.72259725,10.27250877,9.595661182,10.46476841,6.790367715,7.693943891
SCARNA21,8.204674474,9.076343218,10.95689411,5.965824917,2.954288734,11.78369649,4.60400567,17.72848322,17.25545881,7.617505257
AL513008.1,83.58575821,67.91284552,35.1359497,66.95804736,71.41671897,47.05244645,43.72375571,83.48704126,41.98406098,40.77494429
AC011498.6,7.602998346,6.184371114,8.532259279,4.877939197,3.623348242,5.620361118,4.182724105,7.467452024,5.985583393,5.397973333
SNORA9B,5.144886098,7.904835258,16.35884298,10.91117978,3.087564918,6.157645908,8.019508622,10.10632605,6.55778202,1.592230422
AL603914.1,0.0,2.061457038,0.0,2.032474665,0.0,2.007271828,0.0,2.196309419,3.206562532,0.0
RNU6-833P,6.395045337,5.89538181,4.066777787,5.812497641,5.756721506,1.913474079,7.974539415,2.093678137,4.075630882,1.979127534
HNRNPH1P1,1.924809708,1.596976845,1.468844635,1.224630305,1.386147288,2.246111767,1.080095845,0.945247092,3.31209497,1.250942213
AC010275.1,1.614796109,2.232941075,2.31050561,1.10077389,0.726807317,2.174248422,0.755111254,0.793003755,2.315535421,1.874041116
RPL12P32,3.232043831,0.0,0.0,1.678643043,2.493802434,1.657827744,2.159098475,0.906977979,0.441389174,0.428677421
FLT1P1,3.110317505,6.212481892,2.307588305,4.397536094,2.955407783,2.481717896,3.23210499,1.018288912,2.973357984,2.727297715
Z98200.1,2.9117866,6.263320532,5.092124953,4.851992712,3.494860716,4.79182764,3.6309605,5.719750486,0.463928196,4.05510599
PAGE2B,0.449881559,1.244193005,0.858274602,5.724603199,8.504505735,1.615319341,2.524484371,2.209305332,1.29021451,3.759171233
RN7SL344P,1.541148313,0.710366952,0.0,1.400759567,2.080977031,0.691695022,1.441344117,0.0,0.736642744,0.0
AC010542.5,32.8401761,22.01765632,23.35203423,18.45189042,31.71220145,22.51087045,20.1033546,27.56310825,30.25249049,27.7181474
AC012557.2,4.911027639,7.042489594,9.889664164,8.431366196,3.929628077,10.77588034,8.16531787,8.575064525,9.911193281,5.572806477
HIST2H2BE,552.8634257,414.5952785,438.6160716,340.2607154,717.7884796,410.6965989,560.6184807,314.6949016,513.9093756,447.5669727
TDGF1P6,0.0,0.469349593,1.942612604,1.388252785,1.374931252,0.914025564,0.476158324,2.500262954,0.486710384,1.41808022
NEAT1,167.0074877,130.0567785,134.6891724,118.7946492,138.0724802,117.3305796,152.050757,123.5194693,147.7584916,134.024931
AL590233.1,29.01144106,46.11153901,27.67370937,32.27890686,25.66538338,33.22563105,21.05121013,29.96806404,28.21212473,24.14882807
TMIGD3,9.488091016,4.330078622,0.537658843,8.196866525,9.217551197,1.602179902,1.669299694,2.029867519,3.68200014,1.482715397
RNU6-720P,10.55971992,9.734658235,2.014561219,1.919559406,0.0,1.895756726,3.950350544,4.148584458,4.037893559,0.0
RNU5A-3P,4.001578077,0.0,1.908531681,1.818529964,1.801079535,3.591960113,3.742437357,7.860475814,9.563432113,1.857602159
AC000123.1,19.44953065,26.07982857,23.61253149,24.90963136,14.32486514,16.26823795,19.43021256,25.18094287,23.66393435,23.39282719
AL160287.1,4.144578141,3.693391834,6.193769077,4.269304748,3.482159829,4.340375788,4.909823934,5.156205516,5.018629669,5.51542446
AC011676.5,13.63394816,7.588641848,6.788919836,9.430376812,12.1186923,7.00432222,8.260093881,11.03273927,4.180586038,11.38444752
AC079331.2,0.537525413,1.651756621,0.683653139,0.488560289,0.483872114,1.286672279,0.418929555,0.615932806,1.113354783,0.748585945
AC093159.1,3.227687977,0.495916552,0.513142952,1.466833131,0.0,0.48288143,1.509332047,0.0,0.0,0.0
AC079601.2,0.588619227,1.89920042,2.24591083,1.069999566,1.854530928,1.585097237,1.92675162,3.179689249,1.96945002,2.459225568
AP003068.4,9.385247334,9.176311254,10.30892673,7.237839955,4.864262187,8.169245943,15.42705474,5.865953585,5.709440518,4.75286737
HBM,18.75739723,16.83071174,7.634126723,27.95989819,69.11642717,14.59233796,38.12608058,16.94915097,23.19132287,40.8672475
MYL4,22.02824704,18.12217306,6.250557913,19.00786209,64.00657958,22.65174357,34.29271297,7.942155575,10.52912831,25.75890133
AC092143.3,4.488353227,3.009210989,2.724522865,1.112588994,1.469216938,1.098792807,0.381608103,2.80530398,0.780129704,1.515324838
AC005899.2,0.0,4.672635953,0.0,0.0,6.844102235,2.274908072,2.370210326,12.44575337,0.0,0.0
LINC01001,25.41624872,27.72047696,21.96783366,22.39603132,21.69775545,18.69078277,23.99349715,21.50579304,29.88653836,17.33794409
N4BP2L2-IT2,16.0455916,17.8448827,20.24448636,16.23735282,14.31802983,20.09734738,18.23462423,19.97428885,21.5370838,17.88540386
AC010260.1,1.374035846,5.066713684,5.898052724,4.058827419,1.236885946,5.550227524,1.927580687,4.386003448,4.925743649,6.69743911
RF00017,4.489959653,4.139146021,4.282925425,6.529524909,2.425075595,2.418209367,6.718706436,4.409912612,0.0,1.667453907
AC005154.1,8.425486293,10.54117082,22.3887384,17.50395068,20.58648166,11.34452838,4.502774234,8.275276649,23.58811699,3.911257317
AC104763.1,34.21349255,53.15123396,19.3397877,21.88297723,40.49427155,22.1803537,40.29357555,26.13608208,38.76377817,20.58842393
AC018809.1,1.649836892,3.422093238,5.114726855,4.498641936,5.19805233,3.702382033,2.700239612,2.835741275,3.154376162,3.446473445
AC130454.1,2.275211475,2.097442572,1.085150183,1.033977136,3.072165592,0.510577871,2.12786962,2.234648985,0.0,1.584289123
MIR6739,21.28839537,8.410744715,8.702904464,5.52833109,8.212922682,2.729889686,2.844252391,11.94792324,8.721850087,36.70621866
AC120349.1,0.0,0.745633397,1.543068167,4.410902465,5.096671877,5.082241437,2.269350312,3.972048949,3.866068301,2.252836661
AC020550.1,1.399324849,9.029940645,4.004403895,1.271855312,2.519301436,2.512168423,3.926115264,4.123133019,2.675414137,3.897545634
MIR4537,29.32585076,39.04988618,37.29816199,32.57766535,5.866373344,29.24881806,6.094826553,86.4090877,40.49430398,33.27761582
KRT17P8,3.964483494,4.872969128,9.328142097,6.245797002,3.568767098,7.829057906,2.966196005,5.451326506,2.021286231,7.11614454
AC008875.1,0.56249063,1.814895592,0.804830869,1.278128335,0.253172709,1.009823558,1.31515986,2.486081438,1.075443907,0.261117936
U91328.3,1.323539364,0.406709125,2.104183865,0.801982266,0.397143263,0.792037626,2.063045738,1.733257723,1.265258717,0.409606666
AC104564.5,60.49153627,51.56777891,45.29315774,49.26625852,77.48408518,34.83723292,49.88256333,41.52527979,38.9664405,52.94166153
PRSS33,10.47572215,15.92944075,12.87716688,26.20852985,43.4561605,13.95966317,25.55383008,5.303588085,10.01443488,5.414488111
LCNL1,2.476791169,2.38705736,2.52367047,1.68837851,1.013440607,0.858985526,0.842325486,3.0960808,1.130052146,3.292521892
AC020604.1,1.792220668,0.660875698,1.3676644,1.737558226,1.183108296,2.359517015,2.123132351,1.173512628,2.055962566,2.329544038
AC010609.1,4.008610727,7.390812579,7.265166293,5.100832728,1.082546926,7.556373032,3.374113118,7.874290359,5.748143731,8.187814086
YWHAQP6,11.25443834,5.533384681,7.156993803,11.59312852,4.052428955,12.12286538,2.105121013,6.632276468,9.32434631,5.572806477
AC078962.1,5.681956059,2.244860689,6.194238053,2.213299814,10.96030607,13.11512838,6.073136779,8.769605579,8.535618413,9.043415493
LYPD4,3.055246448,1.845313506,1.507431489,1.819369931,5.026384551,3.120774583,3.054451182,1.552126287,3.021426127,3.130038188
MMP25-AS1,54.9443627,42.95935318,55.17405957,39.89418936,50.08363604,41.6323251,49.79601181,44.40886709,42.05005719,44.14241243
FTX,6.784388034,7.398016987,8.147060662,7.35929105,4.696491099,8.258598167,6.851903431,8.619497455,8.033710073,6.832355506
AIG1P1,6.164593253,1.420733905,1.470085214,5.603038267,6.936590103,0.0,11.53075294,0.0,2.946570975,5.723422869
AC104837.2,0.0,0.0,0.513142952,0.0,0.0,1.448644291,0.0,3.698502181,0.514260029,0.499449637
AL355385.1,0.55767714,1.542312601,3.191774253,3.548134257,1.506037167,2.502955091,2.607810872,2.190939469,2.665602105,0.517766861
AC022973.4,28.6045194,21.78355365,19.21851858,20.57298783,23.95808961,17.41532679,22.79744283,20.2769417,24.25378159,19.62940559
AC134775.1,1.474719507,3.625320998,0.468906491,1.340381999,0.44250661,4.412537208,0.919478144,4.828093981,1.409781803,1.825574536
LINC01359,0.614153943,1.100882816,1.399494734,2.232833798,1.289987856,0.888184004,2.137975807,1.642057513,1.630862021,1.488860489
SERBP1P3,0.563881212,0.51982353,0.806820562,0.512515243,0.0,0.506160016,0.527364473,0.0,0.539051303,0.0
PPIAP20,0.0,3.115090635,1.611648975,0.0,1.520911608,0.0,3.160280435,6.637735132,0.0,0.0
